설치장소명,설치장소상세,설치시군구명,서비스제공사명,와이파이SSID,WGS84위도,WGS84경도
SK매직 우림그린빌리지 (옥외1)36174,SK매직 우림그린빌리지 (옥외1)36174,화성시,LGU+,Public WiFi Free,37.225188,126.971783
남산공단입구(36249) (옥외1),경기도 화성시 봉담읍 수기리 11-172,화성시,KT,Public WiFi Free,37.198797,126.984455
남수원현대아파트(36308) (옥외1),경기도 화성시 화산로 10,화성시,KT,Public WiFi Free,37.206403,127.010129
남양농협본점 (옥외1),경기도 화성시 남양읍 남양성지로 107,화성시,KT,Public WiFi Free,37.207692,126.815532
남양뉴타운 양우내안애(36804) (옥외1),경기도 화성시 남양읍 남양리 2081,화성시,KT,Public WiFi Free,37.202782,126.823922
남양도서관 (옥외1),경기도 화성시 남양읍 역골중앙로 143,화성시,KT,Public WiFi Free,37.210344,126.825033
능동주공단지(37744) (옥외1),경기도 화성시 능동 1080-13,화성시,KT,Public WiFi Free,37.213096,127.062983
능동중학교(37801) (옥외1),경기도 화성시 동탄원천로 289-11,화성시,KT,Public WiFi Free,37.212778,127.061533
당하리 흰돌산기도원입구(36089) (옥외1),경기도 화성시 봉담읍 당하리 161-17,화성시,KT,Public WiFi Free,37.185442,126.938098
대방노블랜드 2차(55598) (옥외1),경기도 화성시 수노을1로 107,화성시,KT,Public WiFi Free,37.289845,126.81773
대방노블랜드 3차(55546) (옥외1),경기도 화성시 꽃내음2길 51,화성시,KT,Public WiFi Free,37.286403,126.816002
대방노블랜드 풍림아이원(37895) (옥외1),경기도 화성시 향남읍 행정중앙2로 83,화성시,KT,Public WiFi Free,37.130233,126.925174
대우푸르지오(36754) (옥외1),경기도 화성시 동탄지성로 410,화성시,KT,Public WiFi Free,37.228974,127.046176
토평동,구리여중고교  버스승강장,구리시,경기도 구리시,PublicWiFi,37.591665,127.149697
토평동,구리시종합사회복지관,구리시,경기도 구리시,PublicWiFi,37.5891474,127.1463649
수택동,검배사거리 버스승강장,구리시,경기도 구리시,PublicWiFi,37.594335,127.150165
수택동,새마을금고.구리시장입구 버스승강장,구리시,경기도 구리시,PublicWiFi,37.598427,127.142859
수택동,검배사거리 버스승강장,구리시,경기도 구리시,PublicWiFi,37.594621,127.149788
토평동,태영데시앙 버스승강장,구리시,경기도 구리시,PublicWiFi,37.593499,127.150367
수택동,"수평사거리 ,우림아파트 버스승강장",구리시,경기도 구리시,PublicWiFi,37.590935,127.148505
교문동,샛다리공원,구리시,경기도 구리시,PublicWiFi,37.5916081,127.1281682
교문동,교문사거리 버스승강장,구리시,경기도 구리시,PublicWiFi,37.599858,127.130351
교문동,남양주세무사거리.금호아파트 버스승강장,구리시,경기도 구리시,PublicWiFi,37.596266,127.130789
인창동,교문사거리.한양대구리병원후문 버스승강장,구리시,경기도 구리시,PublicWiFi,37.601748,127.131247
교문동,남양주세무서.금호아파트 버스승강장,구리시,경기도 구리시,PublicWiFi,37.596035,127.131166
교문동,도리미.구리경찰서 버스승강장,구리시,경기도 구리시,PublicWiFi,37.588227,127.130487
교문동,도림초교.이문안 버스승강장,구리시,경기도 구리시,PublicWiFi,37.592325,127.131526
교문동,삼육고교.구리소방서 버스승강장,구리시,경기도 구리시,PublicWiFi,37.597753,127.130972
교문동,정각사입구 버스승강장,구리시,경기도 구리시,PublicWiFi,37.591025,127.1311
교문동,정각사입구 버스승강장,구리시,경기도 구리시,PublicWiFi,37.590458,127.131242
교문동,장애인복지시설 행복한일터(보호작업장),구리시,경기도 구리시,PublicWiFi,37.5915146,127.1410464
인창동,교문사거리.인창초교 버스승강장,구리시,경기도 구리시,PublicWiFi,37.602724,127.131575
인창동,배탈고개.일신건영아파트 버스승강장,구리시,경기도 구리시,PublicWiFi,37.608584,127.134497
인창동,배탈고개.일신건영아파트 버스승강장,구리시,경기도 구리시,PublicWiFi,37.608051,127.134367
인창동,구리고용복지플러스센터.인창중앙공원 버스승강장,구리시,경기도 구리시,PublicWiFi,37.604704,127.140234
인창동,최촌마을 버스승강장,구리시,경기도 구리시,PublicWiFi,37.609405,127.135881
인창동,최촌마을 버스승강장,구리시,경기도 구리시,PublicWiFi,37.609671,127.136568
인창동,인창주공1단지.현대아파트입구 버스승강장,구리시,경기도 구리시,PublicWiFi,37.608281,127.138601
인창동,구리국민체육센터,구리시,경기도 구리시,PublicWiFi,37.604698,127.129956
인창동,구리문화원(2회선),구리시,경기도 구리시,PublicWiFi,37.6184502,127.1383205
인창동,선하부지공원,구리시,경기도 구리시,PublicWiFi,37.6023537,127.1369195
인창동,보훈.향군 회관_1,구리시,경기도 구리시,PublicWiFi,37.5965913,127.1345514
인창동,보훈.향군 회관_2,구리시,경기도 구리시,PublicWiFi,37.5965913,127.1345514
아차산로,시청사 별관(교통행정과),구리시,경기도 구리시,PublicWiFi,37.5940604,127.1308801
아차산로,시청사 별관(세정과),구리시,경기도 구리시,PublicWiFi,37.5940604,127.1308801
능실종합사회복지관,경기도 수원시 권선구 호매실동 1415,수원시,LGU+,Public WiFi Free,37.258081,126.959102
영통종합사회복지관,경기도 수원시 영통구 영통동 1012-5,수원시,LGU+,Public WiFi Free,37.250589,127.077368
광교노인복지관,경기도 수원시 영통구 이의동 1328-1,수원시,LGU+,Public WiFi Free,37.289372,127.057472
서호노인복지관,경기도 수원시 권선구 구운동 501,수원시,LGU+,Public WiFi Free,37.27849619,126.9761901
밤밭노인복지관,경기도 수원시 장안구 율천동 40-1,수원시,LGU+,Public WiFi Free,37.306202,126.971855
영흥수목원 방문자센터,경기도 수원시 영통구 영통동 21-1,수원시,KT,PublicWiFi@Suwon,37.262265,127.070915
영흥숲공원 바닥분수,경기도 수원시 영통구 원천동 309,수원시,LGU+,PublicWiFi@Suwon,37.26004,127.072754
영흥숲공원 숲놀이터,경기도 수원시 영통구 원천동 309,수원시,LGU+,PublicWiFi@Suwon,37.26004,127.072754
영흥수목원 연못,경기도 수원시 영통구 영통동 36-3,수원시,LGU+,PublicWiFi@Suwon,37.260619,127.073084
영흥수목원 정조효원,경기도 수원시 영통구 영통동 36-3,수원시,LGU+,PublicWiFi@Suwon,37.260619,127.073084
영흥수목원 잔디마당,경기도 수원시 영통구 영통동 36-3,수원시,LGU+,PublicWiFi@Suwon,37.260619,127.073084
영흥수목원 온실,경기도 수원시 영통구 영통동 36-3,수원시,LGU+,PublicWiFi@Suwon,37.260619,127.073084
수원시 청소년 문화센터 온누리아트홀,경기도 수원시 팔달구 인계동 333,수원시,KT,PublicWiFi@Suwon,37.273368,127.035098
일월공원 운동시설 앞,경기도 수원시 장안구 율천동 442-2,수원시,KT,PublicWiFi@Suwon,37.285794,126.975499
일월공원 쉼터 앞,경기도 수원시 권선구 구운동 457-1,수원시,KT,PublicWiFi@Suwon,37.28538,126.973633
아주대시외버스정류장,경기도 수원시 영통구 매탄동153-3,수원시,KT,Public WiFi Free,37.27403528,127.0450236
광교중앙역 환승센터,경기도 수원시 영통구 이의동 177-18,수원시,KT,Public WiFi Free,37.28825808,127.0518977
서수원시외터미널 대합실,경기도 수원시 권선구 구운동 925,수원시,KT,Public WiFi Free,37.28262879,126.9701447
수원종합버스터미널 대합실,경기도 수원시 권선구 권선동 1189,수원시,KT,Public WiFi Free,37.25137546,127.0204423
망포1동 행정복지센터,경기도 수원시 영통구 망포동 484,수원시,KT,PublicWiFi@Suwon,37.23778825,127.0608427
수원 구 부국원,경기도 수원시 팔달구 교동 93-7,수원시,KT,PublicWiFi@Suwon,37.27239224,127.0146122
고색뉴지엄,경기도 수원시 권선구 고색동 979,수원시,KT,PublicWiFi@Suwon,37.23999958,126.9740249
한일타운.경기일보.홈플러스(01125),경기도 수원시 장안구 조원동 892,수원시,KT,PublicWiFi@Suwon,37.303612,127.006588
어울림공원,경기도 수원시 권선구 금곡동 1128,수원시,KT,PublicWiFi@Suwon,37.272681,126.956419
두레뜰공원,경기도 수원시 권선구 호매실동 1341,수원시,KT,PublicWiFi@Suwon,37.270742,126.944901
물향기공원,경기도 수원시 권선구 호매실동 1384,수원시,KT,PublicWiFi@Suwon,37.262498,126.9519
서수원칠보체육공원,경기도 수원시 권선구 금곡동 1071,수원시,KT,PublicWiFi@Suwon,37.27628877,126.9483135
물새공원,경기도 수원시 권선구 금곡동 1075,수원시,KT,PublicWiFi@Suwon,37.275968,126.944609
센트럴풍경채@(33단지),경로당,하남시,KT,Public WiFi Free,37.5554301,127.1827801
힐즈파크_푸르지오2단지@,경로당,하남시,KT,Public WiFi Free,37.542595,127.195537
힐즈파크_푸르지오3단지@,경로당,하남시,KT,Public WiFi Free,37.542459,127.1941001
미사강변17단지@,경로당,하남시,KT,Public WiFi Free,37.565479,127.181108
미사강변18단지@,경로당,하남시,KT,Public WiFi Free,37.559346,127.1835001
미사강변19단지@,경로당,하남시,KT,Public WiFi Free,37.563288,127.186061
미사강변28단지@,경로당,하남시,KT,Public WiFi Free,37.559899,127.195689
미사강변푸르지오@(30단지),경로당,하남시,KT,Public WiFi Free,37.564967,127.1840201
미사강변사랑으로부영@(31단지),경로당,하남시,KT,Public WiFi Free,37.557812,127.198534
미사강변C3단지@,경로당,하남시,KT,Public WiFi Free,37.564083,127.198291
리버스위트칸타빌@,경로당,하남시,KT,Public WiFi Free,37.57445558,127.1793178
미사강변리슈빌@(4단지),경로당,하남시,KT,Public WiFi Free,37.57172617,127.179941
미사강변5단지@,경로당,하남시,KT,Public WiFi Free,37.56777128,127.1806939
미사강변2차푸르지오@(6단지),경로당,하남시,KT,Public WiFi Free,37.57636863,127.1834658
센트리버@(7단지),경로당,하남시,KT,Public WiFi Free,37.57451435,127.1844023
미사강변스타힐스@(8단지),경로당,하남시,KT,Public WiFi Free,37.57154893,127.1844148
미사강변9단지@,경로당,하남시,KT,Public WiFi Free,37.57534258,127.1874112
한신휴플러스@(11단지),경로당,하남시,KT,Public WiFi Free,37.57364421,127.1928201
미사강변12단지@,경로당,하남시,KT,Public WiFi Free,37.57052993,127.1876238
미사강변13단지@,경로당,하남시,KT,Public WiFi Free,37.56799426,127.1899558
미사강변14단지@,경로당,하남시,KT,Public WiFi Free,37.57144789,127.1905077
파밀리에@(15단지),경로당,하남시,KT,Public WiFi Free,37.56998054,127.1912158
미사강변16단지@,경로당,하남시,KT,Public WiFi Free,37.57231152,127.1933239
플로리체_아파트,경로당,하남시,KT,Public WiFi Free,37.47480562,127.1491175
그린파크아파트,경로당,하남시,KT,Public WiFi Free,37.47339298,127.156102
위례롯데캐슬아파트,경로당,하남시,KT,Public WiFi Free,37.47426993,127.1508504
위례센트로엘아파트,경로당,하남시,KT,Public WiFi Free,37.47697289,127.1444251
감일스윗시티아파트,경로당,하남시,KT,Public WiFi Free,37.50313689,127.161962
감일동_행정복지센터,주민자치센터,하남시,KT,Public WiFi Free,37.50907001,127.1594033
대진아이엠(36135) (옥외1),경기도 화성시 봉담읍 수영리 627-10,화성시,KT,Public WiFi Free,37.226072,126.95433
더샵센트럴시티2차 행복주택(55404) (옥외1),경기도 화성시 오산동 1069,화성시,KT,Public WiFi Free,37.186746,127.091657
동문아파트 협성대학교 봉담중고교(37681) (옥외1),경기도 화성시 봉담읍 상봉길 31,화성시,KT,Public WiFi Free,37.217512,126.952296
동부출장소 병점초등학교(36342) (옥외1),경기도 화성시 진안동 525-44,화성시,KT,Public WiFi Free,37.208757,127.034398
동양초 남양중고교(37567) (옥외1),경기도 화성시 남양읍 남양리 2259,화성시,KT,Public WiFi Free,37.207387,126.820381
동양파라곤(36995) (옥외1),경기도 화성시 반송동 93-18,화성시,KT,Public WiFi Free,37.204079,127.071408
동원로얄듀크2차(37682) (옥외1),경기도 화성시 목동 130-1,화성시,KT,Public WiFi Free,37.188787,127.12336
동일하이빌 화성고용센터(37881) (옥외1),경기도 화성시 봉담읍 동화리 577,화성시,KT,Public WiFi Free,37.216241,126.958398
동탄1동 행정복지센터 (옥내1),경기도 화성시 동탄반석로 195(반송동),화성시,KT,Public WiFi Free,37.206462,127.07192
동탄1동행정복지센터 헌혈의집(37749) (옥외1),경기도 화성시 반송동 235,화성시,KT,Public WiFi Free,37.20661,127.072447
동탄2LH4단지(36437) (옥외1),"경기도 화성시 동탄순환대로24길 101(영천동, 동탄2LH4단지)",화성시,KT,Public WiFi Free,37.205868,127.121574
동탄2동행정복지센터(37662) (옥외1),경기도 화성시 반송동 263,화성시,KT,Public WiFi Free,37.197947,127.072013
동탄2파출소 농협(36470) (옥외1),경기도 화성시 영천동 712,화성시,KT,Public WiFi Free,37.209355,127.101243
동탄6동복지센터입구(36669) (옥외1),경기도 화성시 방교동 853,화성시,KT,Public WiFi Free,37.175001,127.091212
동탄고등학교(37849) (옥외1),경기도 화성시 반송동 60-1,화성시,KT,Public WiFi Free,37.203941,127.05957
동탄이마트 한림대병원(37684) (옥외1),경기도 화성시 석우동 53-3,화성시,KT,Public WiFi Free,37.213072,127.076007
동탄테크노밸리(55520) (옥외1),경기도 화성시 영천동 99-8,화성시,KT,Public WiFi Free,37.212748,127.099412
동탄호수공원(55532) (옥외1),경기도 화성시 송동 740,화성시,KT,Public WiFi Free,37.167522,127.106592
동화휴먼시아2단지(37679) (옥외1),경기도 화성시 봉담읍 동화리 610,화성시,KT,Public WiFi Free,37.217628,126.960395
두산신일아파트(37720) (옥외1),"경기도 화성시 동탄공원로 21-39(능동, 푸른마을신일해피트리아파트)",화성시,KT,Public WiFi Free,37.200333,127.054602
레이크빌 하우스디더레이크(36494) (옥외1),경기도 화성시 송동 736,화성시,KT,Public WiFi Free,37.175183,127.105646
롯데캐슬 복합문화센터(37666) (옥외1),경기도 화성시 메타폴리스로 22,화성시,KT,Public WiFi Free,37.200996,127.07006
리베라CC(36501) (옥외1),경기도 화성시 오산동 1078-2,화성시,KT,Public WiFi Free,37.190507,127.099248
린스트라우스 한화(37658) (옥외1),경기도 화성시 오산동 970,화성시,KT,Public WiFi Free,37.19937,127.098647
메타폴리스(37733) (옥외1),경기도 화성시 반송동 95,화성시,KT,Public WiFi Free,37.204747,127.070363
모아 반도1차아파트(36459) (옥외1),경기도 화성시 청계동 546-1,화성시,KT,Public WiFi Free,37.20166,127.115573
누리문화공원,경기도 수원시 권선구 금곡동 1075,수원시,KT,PublicWiFi@Suwon,37.275978,126.944665
살구골공원,경기도 수원시 영통구 영통동 989-3,수원시,KT,PublicWiFi@Suwon,37.25066352,127.0716873
벽적골공원,경기도 수원시 영통구 영통동 969-2,수원시,KT,PublicWiFi@Suwon,37.24861822,127.0619876
반달공원,경기도 수원시 영통구 영통동 1012-4,수원시,KT,PublicWiFi@Suwon,37.25093287,127.0788698
방죽공원,경기도 수원시 영통구 망포동 737,수원시,KT,PublicWiFi@Suwon,37.24470191,127.0514801
